-200,2019-03-18 17:52:20.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,砂锅,48
-600,2019-03-03 12:25:50.000000,2186113485,5,饮食中心\西交大本部校区\学生三食堂,小吃1,73
-60,2019-03-03 12:26:03.000000,2186113485,5,饮食中心\西交大本部校区\学生三食堂,小吃1,73
-800,2019-02-28 11:59:33.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,面食,43
-300,2019-03-07 17:55:59.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,冒菜,37
-1000,2019-03-06 18:34:16.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,五谷鱼粉组,291
-600,2019-03-07 17:49:56.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,盖面,38
-300,2019-03-11 11:54:56.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,冒菜,49
-100,2019-03-08 17:46:25.000000,2186113485,3,东九梦婷商店\\,东九梦婷商店,6
-60,2019-03-08 17:21:42.000000,2186113485,5,饮食中心\西交大本部校区\学生三食堂,包子组,260
-600,2019-03-11 11:55:50.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,面食,43
-1000,2019-03-12 11:24:51.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,砂锅饺子,97
-16,2019-03-12 20:15:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-2,2019-03-12 20:01:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-2,2019-03-12 20:02:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-2,2019-03-19 20:02:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-900,2019-03-13 12:15:36.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,饭团,5
-1000,2019-03-15 18:09:36.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,五谷鱼粉组,291
-2,2019-03-12 19:58:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-16,2019-03-12 20:04:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-22,2019-03-19 20:06:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-900,2019-03-19 11:27:23.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,饭团,5
-100,2019-03-19 16:24:44.000000,2186113485,5,饮食中心\西交大本部校区\学生三食堂,稀饭组,233
-100,2019-03-29 10:57:07.000000,2186113485,5,饮食中心\西交大本部校区\学生三食堂,稀饭组,233
-2,2019-03-19 20:14:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-1200,2019-03-21 11:08:41.000000,2186113485,5,饮食中心\西交大本部校区\东苑餐厅,快餐组,283
-150,2019-03-21 11:09:09.000000,2186113485,5,饮食中心\西交大本部校区\东苑餐厅,快餐组,280
-2,2019-03-27 19:50:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-2400,2019-03-27 18:42:12.000000,2186113485,3,服务中心\西交大本部校区\康桥商贸,超市,267
-800,2019-03-20 12:07:44.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,面食,43
-800,2019-03-22 18:54:10.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,五谷鱼粉组,291
-200,2019-03-24 18:47:59.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,新疆抓饭,1
-1200,2019-03-27 11:07:46.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,泡馍组,78
-18,2019-03-27 19:52:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-200,2019-03-27 18:45:02.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,新疆抓饭,2
-700,2019-03-28 21:14:58.000000,2186113485,3,东九梦婷商店\\,东九梦婷商店,6
-1500,2019-03-31 18:42:46.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,五谷鱼粉组,291
-600,2019-03-30 17:41:32.000000,2186113485,5,饮食中心\西交大本部校区\学生三食堂,小吃2,72
-100,2019-03-30 19:07:38.000000,2186113485,3,东九梦婷商店\\,东九梦婷商店,6
-400,2019-04-03 17:24:55.000000,2186113485,3,服务中心\西交大本部校区\康桥商贸,超市,268
-20,2019-04-02 19:39:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-60,2019-04-02 10:46:59.000000,2186113485,5,饮食中心\西交大本部校区\学生三食堂,包子组,260
-1200,2019-04-02 10:45:15.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,泡馍组,78
-1300,2019-04-06 18:03:59.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,泡馍,45
-1000,2019-04-03 17:02:02.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,五谷鱼粉组,291
-40,2019-04-15 18:14:37.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,面食,241
-300,2019-04-06 13:06:00.000000,2186113485,3,东九梦婷商店\\,东九梦婷商店,6
-1000,2019-04-06 12:47:16.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,砂锅饺子,97
-300,2019-04-07 21:09:54.000000,2186113485,3,东九梦婷商店\\,东九梦婷商店,6
-200,2019-04-07 12:41:19.000000,2186113485,5,饮食中心\西交大本部校区\兴庆校区外包商户,水吧,82
-500,2019-04-11 18:54:43.000000,2186113485,3,东九梦婷商店\\,东九梦婷商店,6
-900,2019-04-13 12:36:03.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,饭团,5
-700,2019-04-10 21:42:28.000000,2186113485,3,东九梦婷商店\\,东九梦婷商店,6
-1200,2019-04-12 18:31:21.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,五谷鱼粉组,291
-350,2019-04-15 18:12:51.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,面食,58
-900,2019-04-16 11:35:59.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,饭团,5
-24,2019-04-16 14:54:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-70,2019-04-16 11:59:09.000000,2186113485,5,饮食中心\西交大本部校区\学生一食堂,饮料组,49
-200,2019-04-16 11:34:12.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,新疆抓饭,2
-100,2019-04-17 11:07:55.000000,2186113485,5,饮食中心\西交大本部校区\学生四食堂,冷饮组,97
-8,2019-04-16 15:00:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-1000,2019-04-17 18:29:07.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,五谷鱼粉组,291
-22,2019-04-20 20:39:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-300,2019-04-17 19:01:30.000000,2186113485,3,东九梦婷商店\\,东九梦婷商店,6
-600,2019-04-19 18:47:46.000000,2186113485,3,东九绿色水果店\\,东九绿色水果店,121
-450,2019-04-20 16:36:18.000000,2186113485,3,东九梦婷商店\\,东九梦婷商店,6
-200,2019-04-20 20:54:43.000000,2186113485,3,东九梦婷商店\\,东九梦婷商店,6
-400,2019-04-24 12:01:21.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,民族风味小吃,179
-40,2019-04-22 18:10:23.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,面食,241
-600,2019-04-24 11:59:29.000000,2186113485,5,饮食中心\西交大本部校区\兴庆校区外包商户,丸子粉丝汤,71
-500,2019-04-24 12:10:38.000000,2186113485,5,饮食中心\西交大本部校区\兴庆校区外包商户,水吧,82
-350,2019-04-24 18:33:26.000000,2186113485,5,饮食中心\西交大本部校区\学生三食堂,小吃1,261
-350,2019-04-25 15:56:32.000000,2186113485,3,温泉干水洗服务部\\,交大温泉干水洗服务部,120
-200,2019-04-25 18:43:34.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,新疆抓饭,2
-600,2019-04-25 18:43:32.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,苗家掉渣饼组,93
-160,2019-04-27 17:50:32.000000,2186113485,5,饮食中心\西交大本部校区\东苑餐厅,快餐组,297
-1000,2019-04-26 18:39:10.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,五谷鱼粉组,291
-400,2019-04-27 18:11:49.000000,2186113485,3,温泉干水洗服务部\\,交大温泉干水洗服务部,120
-200,2019-04-28 18:24:54.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,新疆抓饭,2
-1200,2019-04-28 18:24:31.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,饭团,6
-4,2019-05-01 16:25:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-8,2019-05-01 16:28:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-18,2019-05-05 19:34:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-2,2019-05-05 19:21:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-2,2019-05-05 19:22:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-60,2019-05-08 11:47:05.000000,2186113485,5,饮食中心\西交大本部校区\学生三食堂,包子组,260
-8,2019-05-05 19:28:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-900,2019-05-12 18:12:39.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,砂锅饺子,9
-500,2019-05-09 12:00:24.000000,2186113485,3,东九梦婷商店\\,东九梦婷商店,6
-900,2019-05-09 16:36:57.000000,2186113485,3,东九绿色水果店\\,东九绿色水果店,121
-300,2019-05-11 21:29:14.000000,2186113485,3,温泉干水洗服务部\\,交大温泉干水洗服务部,120
-1400,2019-05-09 18:51:43.000000,2186113485,3,服务中心\西交大本部校区\康桥商贸,复印A,295
-300,2019-05-10 12:29:01.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,冒菜,37
-150,2019-05-10 17:32:58.000000,2186113485,5,饮食中心\西交大本部校区\兴庆校区外包商户,米线组,200
-14,2019-05-11 21:54:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-60,2019-05-23 18:16:07.000000,2186113485,5,饮食中心\西交大本部校区\学生三食堂,包子组,260
-6,2019-05-17 15:05:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-300,2019-05-18 21:27:03.000000,2186113485,3,温泉干水洗服务部\\,交大温泉干水洗服务部,120
-400,2019-05-18 16:28:10.000000,2186113485,5,饮食中心\西交大本部校区\兴庆校区外包商户,丸子粉丝汤,192
-650,2019-05-16 12:00:04.000000,2186113485,3,东九梦婷商店\\,东九梦婷商店,6
-900,2019-05-23 12:00:21.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,饭团,5
-8,2019-05-23 20:53:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-10,2019-05-23 20:48:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-800,2019-05-23 18:15:24.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,卤肉饭组,223
-900,2019-05-30 18:45:02.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,饭团,5
-60,2019-05-25 18:24:13.000000,2186113485,5,饮食中心\西交大本部校区\学生三食堂,包子组,260
-1200,2019-05-25 18:16:22.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,泡馍组,78
-400,2019-05-28 19:20:43.000000,2186113485,3,服务中心\西交大本部校区\康桥商贸,超市,268
-1000,2019-05-28 18:58:17.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,五谷鱼粉组,291
-1470,2019-05-25 18:55:38.000000,2186113485,3,东九绿色水果店\\,东九绿色水果店,121
-500,2019-05-31 18:28:01.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,饸烙面,31
-900,2019-06-04 11:26:35.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,饭团,5
-800,2019-06-02 15:18:22.000000,2186113485,3,温泉干水洗服务部\\,交大温泉干水洗服务部,120
-1200,2019-06-03 12:10:06.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,新疆抓饭,91
-900,2019-06-05 18:13:55.000000,2186113485,5,饮食中心\西交大本部校区\兴庆校区外包商户,鸡排饭组,191
-500,2019-06-05 12:02:33.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,冒菜,49
-200,2019-06-05 18:14:10.000000,2186113485,5,饮食中心\西交大本部校区\兴庆校区外包商户,鸡汤刀削面组,73
-400,2019-06-07 17:36:01.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,冒菜,49
-1000,2019-06-06 18:58:57.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,五谷鱼粉组,291
-2,2019-06-08 16:08:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-12,2019-06-08 16:20:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-16,2019-06-08 16:11:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-6,2019-06-08 16:05:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-500,2019-06-11 18:12:13.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,饸烙面,32
-1240,2019-06-15 11:29:34.000000,2186113485,5,饮食中心\西交大本部校区\东苑餐厅,吧台,284
-30,2019-06-15 14:11:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-150,2019-06-15 11:33:29.000000,2186113485,5,饮食中心\西交大本部校区\东苑餐厅,快餐组,281
-8,2019-07-07 21:01:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-900,2019-06-15 11:33:11.000000,2186113485,5,饮食中心\西交大本部校区\东苑餐厅,快餐组,297
-800,2019-06-17 17:30:14.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,盖饭,39
-780,2019-06-18 18:08:44.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,苗家掉渣饼组,93
-800,2019-06-24 11:33:07.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,卤肉饭组,223
-300,2019-07-04 11:34:27.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,冒菜,49
-800,2019-06-17 17:30:34.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,盖饭,39
-200,2019-06-18 18:08:48.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,新疆抓饭,2
-500,2019-06-24 16:20:35.000000,2186113485,3,温泉干水洗服务部\\,交大温泉干水洗服务部,120
-8,2019-06-25 21:05:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-28,2019-07-07 21:07:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-30,2019-07-07 20:56:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-400,2019-07-13 19:34:37.000000,2186113485,3,东九梦婷商店\\,东九梦婷商店,6
-60,2019-07-17 11:44:44.000000,2186113485,5,饮食中心\西交大本部校区\学生三食堂,包子组,260
-800,2019-07-15 18:04:41.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,卤肉饭组,223
-10,2019-07-17 22:11:00.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,温泉浴室,1
-500,2019-07-18 18:30:37.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,饸烙面,31
-800,2019-07-17 11:43:49.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,卤肉饭组,223
-500,2019-07-18 18:30:52.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,饸烙面,31
-1450,2019-07-19 18:59:53.000000,2186113485,3,温泉干水洗服务部\\,交大温泉干水洗服务部,120
-150,2018-09-03 16:05:31.000000,2186113485,3,东九梦婷商店\\,,6
-400,2019-07-19 19:00:17.000000,2186113485,3,温泉干水洗服务部\\,交大温泉干水洗服务部,120
-700,2018-09-02 10:44:20.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,,40
-800,2018-09-02 10:44:38.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,,39
-100,2018-09-02 10:45:23.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,,48
-3550,2018-09-03 16:08:27.000000,2186113485,3,呼延办公用品商店\\,,122
-850,2018-09-07 18:08:20.000000,2186113485,5,饮食中心\西交大本部校区\兴庆校区外包商户,,78
-150,2018-09-04 08:26:03.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,,97
-1120,2018-09-04 11:24:37.000000,2186113485,5,饮食中心\西交大本部校区\学生四食堂,自选七组,56
-500,2018-09-06 18:16:44.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,冒菜,37
-600,2018-09-06 11:17:56.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,,44
-350,2018-09-03 06:55:59.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,,157
-150,2018-09-03 06:56:15.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,,157
-400,2018-09-04 11:21:17.000000,2186113485,5,饮食中心\西交大本部校区\东苑餐厅,,299
-1000,2018-09-04 18:13:00.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,,27
-600,2018-09-09 16:51:25.000000,2186113485,5,饮食中心\西交大本部校区\兴庆校区外包商户,,85
-260,2018-09-07 07:11:46.000000,2186113485,5,饮食中心\西交大本部校区\学生二食堂,,143
-280,2018-09-01 11:51:01.000000,2186113485,3,服务中心\西交大本部校区\康桥商贸,,268
-800,2018-09-04 18:12:39.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,,30
-400,2018-09-05 20:58:30.000000,2186113485,3,呼延办公用品商店\\,,122
-450,2018-09-04 08:27:07.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,,93
-10,2018-09-12 21:31:10.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-1000,2018-09-05 11:45:18.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,,237
-12,2018-09-12 21:35:20.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-700,2018-09-12 17:43:44.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,,99
-200,2018-09-12 22:05:29.000000,2186113485,3,温泉干水洗服务部\\,,120
-600,2018-09-06 18:12:23.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,,38
-1800,2018-09-07 11:36:27.000000,2186113485,5,饮食中心\西交大本部校区\兴庆校区外包商户,西餐厅,40
-1040,2018-09-08 12:58:15.000000,2186113485,3,东九绿色水果店\\,,121
-180,2018-09-13 09:13:09.000000,2186113485,5,饮食中心\西交大本部校区\学生一食堂,菜组,41
-80,2018-09-13 09:13:14.000000,2186113485,5,饮食中心\西交大本部校区\学生一食堂,菜组,41
-600,2018-09-12 11:37:23.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,,38
-750,2018-09-09 17:26:49.000000,2186113485,3,呼延办公用品商店\\,,14
-1070,2018-09-11 11:16:35.000000,2186113485,5,饮食中心\西交大本部校区\学生四食堂,自选七组,56
-150,2018-09-11 08:54:20.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,饸烙面,31
-200,2018-09-11 18:10:09.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,冒菜,37
-80,2018-09-12 09:17:47.000000,2186113485,5,饮食中心\西交大本部校区\学生二食堂,,102
-1900,2018-09-12 22:05:34.000000,2186113485,3,温泉干水洗服务部\\,,120
-300,2018-09-12 11:38:12.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,冒菜,37
-900,2018-09-13 12:22:22.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,,94
-2,2018-09-12 21:28:08.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-400,2018-09-13 21:05:25.000000,2186113485,3,物资供应中心\兴华针纺劳保供应站\,,17
-700,2018-09-15 18:12:48.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,,99
-150,2018-09-14 07:14:25.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,,98
-250,2018-09-13 18:10:44.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,冒菜,37
-400,2018-09-14 11:35:08.000000,2186113485,5,饮食中心\西交大本部校区\兴庆校区外包商户,,78
-1050,2018-09-15 18:42:21.000000,2186113485,3,温泉干水洗服务部\\,,120
-700,2018-09-18 18:10:35.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,,40
-200,2018-09-14 07:14:53.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,,99
-1300,2018-09-14 18:16:02.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,,45
-200,2018-09-17 11:28:54.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,,48
-150,2018-09-19 09:27:05.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,炒烩,11
-300,2018-09-17 15:58:50.000000,2186113485,3,呼延办公用品商店\\,,14
-800,2018-09-17 11:28:02.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,,40
-400,2018-09-17 07:16:25.000000,2186113485,5,饮食中心\西交大本部校区\学生二食堂,菜组,21
-200,2018-09-19 09:26:48.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,,100
-200,2018-09-20 11:14:42.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,,48
-750,2018-09-19 11:37:26.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,,41
-600,2018-09-19 16:21:22.000000,2186113485,5,饮食中心\西交大本部校区\兴庆校区外包商户,,190
-450,2018-09-19 11:38:15.000000,2186113485,5,饮食中心\西交大本部校区\梧桐苑,冒菜,37
-400,2018-09-21 07:18:21.000000,2186113485,5,饮食中心\西交大本部校区\学生二食堂,菜组,18
-250,2018-09-21 07:18:27.000000,2186113485,5,饮食中心\西交大本部校区\学生二食堂,菜组,18
-1200,2018-09-22 22:40:34.000000,2186113485,3,温泉干水洗服务部\\,,120
-1000,2018-09-26 11:41:08.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,,97
-2,2018-09-25 20:25:31.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-2,2018-09-25 20:29:25.000000,2186113485,4,饮食中心\西交大本部校区\温泉浴室,,1
-150,2018-09-26 09:21:17.000000,2186113485,5,饮食中心\西交大本部校区\康桥苑外包商户,砂锅饺子,8
-1550,2018-09-26 21:30:41.000000,2186113485,3,温泉干水洗服务部\\,,120
-720,2018-09-24 18:14:31.000000,2186113485,5,饮食中心\西交大本部校区\学生四食堂,自选七组,56
